dataset,model,sensitive,compression,seed,group,n,selection_rate,mean_entropy,mean_variance,mutual_information,ece,selection_disparity,entropy_disparity,variance_disparity,mi_disparity,ece_disparity,spearman_entropy_ece,spearman_mi_ece,spearman_entropy_selection,config_hash,python,versions
adult,logreg,race,prune:0.9,2,White,10442,0.117602,0.353563,0.000963,0.002723,0.033284,0.121032,0.106843,0.000626,0.001455,0.022169,0.1,-0.1,0.8,e121af25d459,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,3,Female,4067,0.084829,0.22291,0.000521,0.001873,0.011875,0.164557,0.152882,0.000505,0.000975,0.002651,nan,nan,nan,7d22d38b8122,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,3,Male,8144,0.249386,0.375792,0.001026,0.002849,0.009224,0.164557,0.152882,0.000505,0.000975,0.002651,nan,nan,nan,7d22d38b8122,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,3,Female,4067,0.0836,0.224923,0.00052,0.001868,0.014892,0.160261,0.149498,0.000499,0.000963,0.004649,nan,nan,nan,737c4a92a763,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,3,Male,8144,0.243861,0.374421,0.001019,0.002831,0.010243,0.160261,0.149498,0.000499,0.000963,0.004649,nan,nan,nan,737c4a92a763,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,3,Female,4067,0.036636,0.221672,0.000413,0.001644,0.018629,0.123973,0.185403,0.000477,0.000797,0.013071,nan,nan,nan,80d10a6d722f,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,3,Male,8144,0.160609,0.407074,0.00089,0.002441,0.0317,0.123973,0.185403,0.000477,0.000797,0.013071,nan,nan,nan,80d10a6d722f,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,3,Amer-Indian-Eskimo,95,0.073684,0.294281,0.000634,0.001979,0.072777,0.17948,0.097504,0.0007,0.001519,0.066571,-0.1,0.0,0.5,f1298459977d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,3,Asian-Pac-Islander,395,0.253165,0.314014,0.00119,0.00327,0.034628,0.17948,0.097504,0.0007,0.001519,0.066571,-0.1,0.0,0.5,f1298459977d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,3,Black,1162,0.098107,0.238304,0.00049,0.001751,0.021985,0.17948,0.097504,0.0007,0.001519,0.066571,-0.1,0.0,0.5,f1298459977d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,3,Other,85,0.094118,0.245523,0.000629,0.002087,0.031735,0.17948,0.097504,0.0007,0.001519,0.066571,-0.1,0.0,0.5,f1298459977d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,3,White,10474,0.204984,0.335808,0.00089,0.00259,0.006206,0.17948,0.097504,0.0007,0.001519,0.066571,-0.1,0.0,0.5,f1298459977d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,3,Amer-Indian-Eskimo,95,0.084211,0.29566,0.00063,0.001982,0.072832,0.143638,0.094625,0.000684,0.001479,0.066448,-0.1,0.0,0.5,88b6a743ac8b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,3,Asian-Pac-Islander,395,0.227848,0.312255,0.001172,0.003233,0.038546,0.143638,0.094625,0.000684,0.001479,0.066448,-0.1,0.0,0.5,88b6a743ac8b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,3,Black,1162,0.098967,0.240607,0.000488,0.001753,0.023172,0.143638,0.094625,0.000684,0.001479,0.066448,-0.1,0.0,0.5,88b6a743ac8b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,3,Other,85,0.094118,0.256613,0.000647,0.002126,0.032283,0.143638,0.094625,0.000684,0.001479,0.066448,-0.1,0.0,0.5,88b6a743ac8b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,3,White,10474,0.200974,0.335232,0.000884,0.002575,0.006383,0.143638,0.094625,0.000684,0.001479,0.066448,-0.1,0.0,0.5,88b6a743ac8b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,3,Amer-Indian-Eskimo,95,0.052632,0.322951,0.00047,0.001689,0.067069,0.091672,0.097169,0.000586,0.001253,0.060276,-0.4,-0.1,0.6,10a8d6d973cf,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,3,Asian-Pac-Islander,395,0.144304,0.343432,0.001014,0.002862,0.042716,0.091672,0.097169,0.000586,0.001253,0.060276,-0.4,-0.1,0.6,10a8d6d973cf,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,3,Black,1162,0.05852,0.258384,0.000428,0.001609,0.033586,0.091672,0.097169,0.000586,0.001253,0.060276,-0.4,-0.1,0.6,10a8d6d973cf,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,3,Other,85,0.058824,0.307158,0.000626,0.002187,0.087916,0.091672,0.097169,0.000586,0.001253,0.060276,-0.4,-0.1,0.6,10a8d6d973cf,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,3,White,10474,0.126217,0.355553,0.000757,0.002217,0.02764,0.091672,0.097169,0.000586,0.001253,0.060276,-0.4,-0.1,0.6,10a8d6d973cf,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,4,Female,4015,0.077958,0.231981,0.000638,0.002381,0.015228,0.17375,0.149743,0.000852,0.001613,0.011176,nan,nan,nan,055b28a97b6e,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,4,Male,8196,0.251708,0.381724,0.00149,0.003994,0.004051,0.17375,0.149743,0.000852,0.001613,0.011176,nan,nan,nan,055b28a97b6e,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,4,Female,4015,0.07746,0.234,0.000637,0.002384,0.014745,0.168148,0.146801,0.000837,0.001578,0.010322,nan,nan,nan,5f7a6496c675,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,4,Male,8196,0.245608,0.380801,0.001474,0.003962,0.004423,0.168148,0.146801,0.000837,0.001578,0.010322,nan,nan,nan,5f7a6496c675,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,4,Female,4015,0.03462,0.230301,0.00056,0.002291,0.015539,0.128508,0.18672,0.000794,0.00129,0.011446,nan,nan,nan,300600d56442,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,4,Male,8196,0.163128,0.417021,0.001354,0.003581,0.026985,0.128508,0.18672,0.000794,0.00129,0.011446,nan,nan,nan,300600d56442,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,4,Amer-Indian-Eskimo,127,0.11811,0.322474,0.001163,0.003347,0.049886,0.185135,0.114437,0.000765,0.001732,0.044895,-0.5,-0.3,0.9,96b9c5f6f656,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,4,Asian-Pac-Islander,370,0.235135,0.332363,0.001422,0.004005,0.039854,0.185135,0.114437,0.000765,0.001732,0.044895,-0.5,-0.3,0.9,96b9c5f6f656,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,4,Black,1176,0.10119,0.246778,0.000657,0.002315,0.02367,0.185135,0.114437,0.000765,0.001732,0.044895,-0.5,-0.3,0.9,96b9c5f6f656,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,4,Other,100,0.05,0.228827,0.000669,0.002273,0.042212,0.185135,0.114437,0.000765,0.001732,0.044895,-0.5,-0.3,0.9,96b9c5f6f656,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,4,White,10438,0.205978,0.343264,0.00127,0.003587,0.004991,0.185135,0.114437,0.000765,0.001732,0.044895,-0.5,-0.3,0.9,96b9c5f6f656,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,4,Amer-Indian-Eskimo,127,0.125984,0.322007,0.00114,0.003304,0.069115,0.17973,0.105843,0.000751,0.001632,0.063043,-0.5,-0.1,0.9,39cc35efc6c9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,4,Asian-Pac-Islander,370,0.22973,0.334586,0.001409,0.003955,0.032308,0.17973,0.105843,0.000751,0.001632,0.063043,-0.5,-0.1,0.9,39cc35efc6c9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,4,Black,1176,0.098639,0.248998,0.000658,0.002323,0.020312,0.17973,0.105843,0.000751,0.001632,0.063043,-0.5,-0.1,0.9,39cc35efc6c9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,4,Other,100,0.05,0.237071,0.000684,0.00234,0.04791,0.17973,0.105843,0.000751,0.001632,0.063043,-0.5,-0.1,0.9,39cc35efc6c9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,4,White,10438,0.20138,0.342913,0.001258,0.003563,0.006072,0.17973,0.105843,0.000751,0.001632,0.063043,-0.5,-0.1,0.9,39cc35efc6c9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,4,Amer-Indian-Eskimo,127,0.070866,0.346833,0.000987,0.00304,0.058109,0.13027,0.101965,0.000743,0.001457,0.046124,-0.7,-0.7,0.9,e98bc8ec1382,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,4,Asian-Pac-Islander,370,0.17027,0.373956,0.001423,0.003895,0.015468,0.13027,0.101965,0.000743,0.001457,0.046124,-0.7,-0.7,0.9,e98bc8ec1382,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,4,Black,1176,0.052721,0.271991,0.000679,0.002438,0.036314,0.13027,0.101965,0.000743,0.001457,0.046124,-0.7,-0.7,0.9,e98bc8ec1382,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,4,Other,100,0.04,0.279751,0.000711,0.00254,0.061592,0.13027,0.101965,0.000743,0.001457,0.046124,-0.7,-0.7,0.9,e98bc8ec1382,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,4,White,10438,0.128185,0.365234,0.001132,0.003219,0.022425,0.13027,0.101965,0.000743,0.001457,0.046124,-0.7,-0.7,0.9,e98bc8ec1382,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,5,Female,4055,0.07275,0.230502,0.000642,0.002398,0.017901,0.173204,0.156581,0.000925,0.001751,0.011617,nan,nan,nan,3e413b2ebc3c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,5,Male,8156,0.245954,0.387084,0.001566,0.004149,0.006284,0.173204,0.156581,0.000925,0.001751,0.011617,nan,nan,nan,3e413b2ebc3c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,5,Female,4055,0.072996,0.230389,0.000637,0.002388,0.016825,0.169279,0.156873,0.000909,0.001717,0.009995,nan,nan,nan,bd643e790e03,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,5,Male,8156,0.242276,0.387262,0.001546,0.004104,0.00683,0.169279,0.156873,0.000909,0.001717,0.009995,nan,nan,nan,bd643e790e03,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,5,Female,4055,0.033292,0.221181,0.000487,0.002034,0.015202,0.119969,0.194768,0.000966,0.001741,0.024486,nan,nan,nan,9e71aa372e52,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,5,Male,8156,0.153261,0.415949,0.001453,0.003774,0.039689,0.119969,0.194768,0.000966,0.001741,0.024486,nan,nan,nan,9e71aa372e52,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,5,Amer-Indian-Eskimo,106,0.103774,0.2659,0.000926,0.002898,0.052623,0.177053,0.108092,0.000785,0.001864,0.043733,-0.6,-0.6,0.8,2b30f110aba8,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,5,Asian-Pac-Islander,372,0.233871,0.3365,0.001456,0.004123,0.023049,0.177053,0.108092,0.000785,0.001864,0.043733,-0.6,-0.6,0.8,2b30f110aba8,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,5,Black,1205,0.078008,0.239451,0.000672,0.002302,0.025717,0.177053,0.108092,0.000785,0.001864,0.043733,-0.6,-0.6,0.8,2b30f110aba8,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,5,Other,88,0.056818,0.244288,0.000686,0.002259,0.043776,0.177053,0.108092,0.000785,0.001864,0.043733,-0.6,-0.6,0.8,2b30f110aba8,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,5,White,10440,0.201533,0.347543,0.001328,0.003712,0.00889,0.177053,0.108092,0.000785,0.001864,0.043733,-0.6,-0.6,0.8,2b30f110aba8,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,5,Amer-Indian-Eskimo,106,0.103774,0.264528,0.000902,0.002842,0.047961,0.169599,0.108756,0.000797,0.001796,0.039503,-0.6,-0.5,0.8,a35e6071487a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,5,Asian-Pac-Islander,372,0.215054,0.337038,0.001458,0.004075,0.017729,0.169599,0.108756,0.000797,0.001796,0.039503,-0.6,-0.5,0.8,a35e6071487a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,5,Black,1205,0.077178,0.238897,0.000661,0.002279,0.021654,0.169599,0.108756,0.000797,0.001796,0.039503,-0.6,-0.5,0.8,a35e6071487a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,5,Other,88,0.045455,0.249443,0.000709,0.002288,0.047667,0.169599,0.108756,0.000797,0.001796,0.039503,-0.6,-0.5,0.8,a35e6071487a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.5,5,White,10440,0.199617,0.347653,0.001312,0.003678,0.008458,0.169599,0.108756,0.000797,0.001796,0.039503,-0.6,-0.5,0.8,a35e6071487a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,5,Amer-Indian-Eskimo,106,0.04717,0.292039,0.000876,0.002751,0.04005,0.078843,0.107448,0.000753,0.001581,0.031059,-0.5,-0.7,0.9,c1e372dc70e1,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,5,Asian-Pac-Islander,372,0.123656,0.358475,0.001383,0.003823,0.013661,0.078843,0.107448,0.000753,0.001581,0.031059,-0.5,-0.7,0.9,c1e372dc70e1,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,5,Black,1205,0.044813,0.255624,0.00063,0.002242,0.034525,0.078843,0.107448,0.000753,0.001581,0.031059,-0.5,-0.7,0.9,c1e372dc70e1,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,5,Other,88,0.056818,0.301889,0.000808,0.002624,0.044721,0.078843,0.107448,0.000753,0.001581,0.031059,-0.5,-0.7,0.9,c1e372dc70e1,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,prune:0.9,5,White,10440,0.122126,0.363072,0.001187,0.003293,0.029146,0.078843,0.107448,0.000753,0.001581,0.031059,-0.5,-0.7,0.9,c1e372dc70e1,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,6,Female,4092,0.075513,0.226156,0.000881,0.003294,0.020494,0.172054,0.155227,0.001228,0.002301,0.010793,nan,nan,nan,3432b4a3e167,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,none,6,Male,8119,0.247567,0.381383,0.00211,0.005596,0.009701,0.172054,0.155227,0.001228,0.002301,0.010793,nan,nan,nan,3432b4a3e167,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,6,Female,4092,0.075269,0.226456,0.000882,0.003292,0.020791,0.170821,0.154264,0.001198,0.002249,0.010412,nan,nan,nan,2b72d3092907,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.5,6,Male,8119,0.246089,0.38072,0.00208,0.00554,0.010378,0.170821,0.154264,0.001198,0.002249,0.010412,nan,nan,nan,2b72d3092907,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,6,Female,4092,0.033724,0.236989,0.000745,0.002949,0.029415,0.098558,0.171938,0.001411,0.002688,0.01407,nan,nan,nan,1b02c7a7e12f,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,sex,prune:0.9,6,Male,8119,0.132282,0.408927,0.002156,0.005637,0.043485,0.098558,0.171938,0.001411,0.002688,0.01407,nan,nan,nan,1b02c7a7e12f,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,6,Amer-Indian-Eskimo,119,0.092437,0.287756,0.001375,0.004238,0.062074,0.166416,0.110115,0.000985,0.002161,0.054739,-0.1,0.2,0.8,c194ef47a21d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,6,Asian-Pac-Islander,399,0.233083,0.317277,0.001846,0.005177,0.035406,0.166416,0.110115,0.000985,0.002161,0.054739,-0.1,0.2,0.8,c194ef47a21d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,logreg,race,none,6,Black,1208,0.094371,0.236671,0.000964,0.003197,0.026663,0.166416,0.110115,0.000985,0.002161,0.054739,-0.1,0.2,0.8,c194ef47a21d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
