dataset,model,sensitive,compression,group,top_k,top_features,top_importances,seed,config_hash,python,versions
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.208234|0.096947|0.020178,0,bad525ff2f33,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.137926|0.078290|0.023306,0,848c7f339525,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.151920|0.067860|0.018506,0,848c7f339525,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.076321|0.070581|0.014707,0,b172b18c00d3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.083509|0.065318|0.011681,0,b172b18c00d3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,age|priors_count|juv_fel_count,0.047810|0.015455|0.012898,0,2dfdffbe3cdc,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,age|priors_count|juv_fel_count,0.040323|0.013267|0.008386,0,2dfdffbe3cdc,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,priors_count|juv_fel_count|age,0.000289|0.000082|0.000069,0,e5f0782f00c8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,priors_count|age|juv_fel_count,0.000071|0.000000|0.000000,0,e5f0782f00c8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.179679|0.102215|0.018876,0,1b0cd0ba0bea,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.199194|0.123709|0.023928,0,1b0cd0ba0bea,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.213294|0.096044|0.018862,0,1b0cd0ba0bea,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.205711|0.095221|0.020351,0,1b0cd0ba0bea,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,priors_count|age|juv_misd_count,0.134682|0.057735|0.015096,0,1b0cd0ba0bea,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_misd_count,0.183752|0.038036|0.012535,0,1b0cd0ba0bea,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.133824|0.063598|0.020794,0,1ee323ea4ac5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.141612|0.087719|0.025014,0,1ee323ea4ac5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.156226|0.066315|0.016719,0,1ee323ea4ac5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.150746|0.066634|0.017560,0,1ee323ea4ac5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|age|juv_misd_count,0.102997|0.036599|0.010305,0,1ee323ea4ac5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_misd_count,0.131121|0.021767|0.010391,0,1ee323ea4ac5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.074314|0.064374|0.014752,0,cdf6a3462867,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_fel_count,0.078009|0.074369|0.015856,0,cdf6a3462867,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_fel_count,0.085236|0.068469|0.011483,0,cdf6a3462867,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_fel_count,0.084445|0.063562|0.014123,0,cdf6a3462867,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,priors_count|age|juv_misd_count,0.063993|0.034103|0.006962,0,cdf6a3462867,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_fel_count,0.061499|0.042572|0.005854,0,cdf6a3462867,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,age|priors_count|juv_other_count,0.039627|0.011848|0.009721,0,01bab8998eab,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,age|priors_count|juv_fel_count,0.052996|0.017566|0.014909,0,01bab8998eab,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,age|priors_count|juv_fel_count,0.042136|0.013944|0.006481,0,01bab8998eab,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,age|priors_count|juv_fel_count,0.037237|0.013419|0.010729,0,01bab8998eab,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,age|priors_count|juv_fel_count,0.019155|0.007704|0.005952,0,01bab8998eab,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,age|priors_count|juv_fel_count,0.021629|0.007711|0.004591,0,01bab8998eab,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,priors_count|juv_other_count|age,0.000060|0.000019|0.000000,0,31a1687516f1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,priors_count|juv_fel_count|age,0.000330|0.000081|0.000058,0,31a1687516f1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,priors_count|juv_other_count|age,0.000089|0.000041|0.000000,0,31a1687516f1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,priors_count|age|juv_fel_count,0.000634|0.000316|0.000298,0,31a1687516f1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,0,31a1687516f1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,0,31a1687516f1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.179119|0.115672|0.019393,1,2e2adb242f46,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.186338|0.096303|0.014053,1,2e2adb242f46,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.155497|0.087427|0.015549,1,21f25a9e6ea6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.156533|0.071906|0.010280,1,21f25a9e6ea6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.116697|0.065366|0.017396,1,c0b75b408540,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.119564|0.052807|0.013240,1,c0b75b408540,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,priors_count|age|juv_other_count,0.061595|0.037723|0.007630,1,9adc43c7866f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_other_count,0.061391|0.034441|0.006563,1,9adc43c7866f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,priors_count|juv_other_count|age,0.003105|0.000463|0.000000,1,cf20650d4545,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,priors_count|juv_other_count|age,0.001974|0.000020|0.000000,1,cf20650d4545,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.165477|0.097343|0.015613,1,3f54630b38fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.186507|0.122478|0.020811,1,3f54630b38fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.196369|0.112204|0.017835,1,3f54630b38fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.192184|0.072299|0.011328,1,3f54630b38fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.200180|0.106262|0.013772,1,3f54630b38fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,age|priors_count|juv_other_count,0.285660|0.117725|0.041291,1,3f54630b38fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.144772|0.074500|0.011735,1,6808f5e37802,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.159276|0.090811|0.016850,1,6808f5e37802,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.167300|0.087441|0.014448,1,6808f5e37802,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.174978|0.062676|0.007287,1,6808f5e37802,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.175371|0.082202|0.010463,1,6808f5e37802,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,age|priors_count|juv_other_count,0.226824|0.094234|0.053791,1,6808f5e37802,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.109010|0.053729|0.014470,1,18a887ea2934,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_other_count,0.119644|0.069436|0.018385,1,18a887ea2934,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.126182|0.065166|0.016543,1,18a887ea2934,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_misd_count,0.133229|0.040824|0.010152,1,18a887ea2934,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.134696|0.057208|0.012658,1,18a887ea2934,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,age|juv_other_count|priors_count,0.182611|0.096057|0.074901,1,18a887ea2934,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,priors_count|age|juv_other_count,0.060731|0.037299|0.007680,1,ce4ca696a4c5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,priors_count|age|juv_other_count,0.060068|0.035859|0.007589,1,ce4ca696a4c5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_other_count,0.066089|0.039892|0.006828,1,ce4ca696a4c5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|age|juv_other_count,0.076829|0.046406|0.004374,1,ce4ca696a4c5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_other_count,0.072273|0.040472|0.004923,1,ce4ca696a4c5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,age|priors_count|juv_other_count,0.072412|0.051248|0.025091,1,ce4ca696a4c5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,priors_count|juv_other_count|age,0.002341|0.000130|0.000000,1,00227bda654d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,priors_count|juv_other_count|age,0.003595|0.000618|0.000000,1,00227bda654d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,priors_count|juv_other_count|age,0.001878|0.000209|0.000000,1,00227bda654d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,1,00227bda654d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,priors_count|age|juv_fel_count,0.001600|0.000000|0.000000,1,00227bda654d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,1,00227bda654d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.180614|0.100326|0.022054,2,b44a05d5ac11,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.186578|0.089843|0.019120,2,b44a05d5ac11,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.144603|0.076103|0.019837,2,5da13e783597,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.146639|0.067222|0.017520,2,5da13e783597,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.100134|0.052655|0.025075,2,5809396ea2c2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.103802|0.044723|0.018261,2,5809396ea2c2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,priors_count|age|juv_fel_count,0.050441|0.042048|0.011626,2,1a4b551eb70b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_fel_count,0.053138|0.040422|0.007713,2,1a4b551eb70b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,juv_misd_count|age|juv_other_count,0.000918|0.000310|0.000263,2,3977b829c03d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,age|juv_misd_count|juv_other_count,0.000201|0.000037|0.000027,2,3977b829c03d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.189807|0.110184|0.025290,2,161fd5de755a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.166812|0.086032|0.016423,2,161fd5de755a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.185758|0.082881|0.021427,2,161fd5de755a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.194047|0.084933|0.019552,2,161fd5de755a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.197254|0.129643|0.017923,2,161fd5de755a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,age|priors_count|juv_fel_count,0.244867|0.106878|0.086520,2,161fd5de755a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.153823|0.087830|0.021012,2,a1e704e5abe4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.129636|0.060625|0.017285,2,a1e704e5abe4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.147474|0.060867|0.020238,2,a1e704e5abe4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.153549|0.060007|0.018378,2,a1e704e5abe4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.156820|0.076729|0.008768,2,a1e704e5abe4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|age|juv_other_count,0.157814|0.139553|0.020091,2,a1e704e5abe4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_other_count,0.107042|0.058717|0.026820,2,52da0dbf87e4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
